size,width,length,room,area,ward,toilet,floor,house type,street,price
51.0,3.0,17.0,2.0,99,9404.0,2.0,2.0,3.0,1634,6150000000
71.0,4.92,14.6,3.0,110,9278.0,3.0,2.0,3.0,873,5500000000
40.0,4.0,10.0,4.0,107,9231.0,3.0,3.0,3.0,1573,3980000000
80.0,4.0,20.0,3.0,102,9472.0,3.0,2.0,3.0,947,5990000000
43.0,3.4,12.5,2.0,101,9438.0,1.0,2.0,3.0,211,5200000000
84.0,4.0,21.0,3.0,107,9231.0,2.0,2.0,3.0,1573,4500000000
17.5,3.5,5.0,1.0,117,9508.0,1.0,1.0,3.0,880,920000000
50.0,4.1,13.5,4.0,109,9284.0,3.0,3.0,3.0,1724,6800000000
28.0,3.53,8.23,2.0,101,9436.0,2.0,1.0,3.0,1682,1749000000
54.0,5.0,12.0,4.0,113,9315.0,3.0,3.0,3.0,1623,5990000000
64.0,4.0,16.0,3.0,110,9275.0,4.0,3.0,1.0,1119,6900000000
54.0,4.0,13.0,5.0,107,9229.0,4.0,4.0,4.0,973,5000000000
68.0,3.6,18.0,2.0,115,9520.0,2.0,2.0,1.0,1496,1890000000
87.0,4.0,22.0,4.0,104,9261.0,3.0,3.0,1.0,1822,8670000000
60.0,4.0,15.0,2.0,114,9241.0,2.0,1.0,3.0,401,4800000000
40.0,4.0,10.0,2.0,117,9507.0,2.0,1.0,3.0,929,550000000
51.0,4.0,13.0,4.0,113,9315.0,5.0,3.0,4.0,371,6300000000
51.0,4.8,11.0,4.0,118,9525.0,3.0,2.0,4.0,501,4700000000
66.0,6.0,11.0,3.0,102,9472.0,3.0,2.0,3.0,1031,7000000000
52.0,4.0,13.0,5.0,112,9313.0,5.0,3.0,3.0,1006,5800000000
69.0,4.164,15.844000000000001,3.0,110,9268.0,3.0,2.0,3.0,1006,5500000000
20.0,4.0,5.0,1.0,103,9454.0,2.0,2.0,3.0,1035,1200000000
64.0,3.45,18.6,3.0,106,9390.0,3.0,3.0,3.0,747,8600000000
84.0,4.0,21.0,5.0,118,9525.0,5.0,3.0,1.0,42,10500000000
84.0,4.0,21.0,3.0,113,9319.0,2.0,2.0,3.0,1033,7200000000
43.0,3.23,13.1,2.0,109,9286.0,2.0,2.0,3.0,451,5000000000
80.0,4.5,17.8,2.0,107,9237.0,3.0,3.0,3.0,1456,5800000000
35.0,4.2,8.5,3.0,108,9459.0,2.0,3.0,3.0,1446,3500000000
32.0,4.0,8.0,2.0,110,9267.0,2.0,1.0,3.0,734,2400000000
66.0,4.4,15.0,3.0,101,9436.0,4.0,4.0,3.0,1682,7300000000
40.0,4.0,10.0,2.0,110,9264.0,2.0,1.0,4.0,734,3400000000
53.0,3.93,12.0,2.0,110,9277.0,2.0,1.0,3.0,725,4950000000
20.1,5.0,4.2,2.0,113,9315.0,2.0,1.0,3.0,289,2650000000
47.0,4.04,11.8,2.0,104,9262.0,3.0,2.0,3.0,726,1340000000
32.0,4.0,8.0,2.0,118,9528.0,2.0,2.0,3.0,711,1550000000
40.0,4.8,9.8,2.0,110,9268.0,2.0,1.0,1.0,1081,4630000000
60.0,5.1,11.7,2.0,113,9315.0,2.0,2.0,3.0,1623,4400000000
60.0,4.8,12.6,3.0,115,9523.0,2.0,1.0,1.0,1526,1300000000
30.0,4.01,8.01,3.0,109,9280.0,3.0,5.0,3.0,1015,4000000000
102.0,5.0,21.0,1.0,107,9231.0,1.0,1.0,3.0,973,4950000000
94.0,5.0,18.0,4.0,102,9475.0,5.0,4.0,3.0,501,11500000000
18.0,3.0,6.0,2.0,118,9525.0,1.0,1.0,3.0,1359,960000000
73.0,4.0,18.3,4.0,110,9269.0,5.0,4.0,3.0,1056,5700000000
64.0,4.0,16.0,4.0,107,9227.0,5.0,2.0,3.0,1350,4500000000
76.0,4.0,19.0,2.0,113,9317.0,2.0,1.0,3.0,402,7500000000
41.0,4.05,10.5,2.0,110,9270.0,2.0,1.0,4.0,1081,3980000000
66.8,4.0,16.6,4.0,110,9264.0,5.0,3.0,4.0,1119,7140000000
93.0,5.0,18.0,4.0,102,9475.0,5.0,4.0,3.0,457,11500000000
51.0,4.36,11.6,2.0,114,9248.0,3.0,2.0,3.0,1800,1360000000
60.0,4.0,15.0,5.0,110,9272.0,3.0,2.0,3.0,1015,9200000000
61.5,5.0,12.3,2.0,113,9317.0,1.0,2.0,3.0,698,4600000000
34.0,3.0,11.0,2.0,109,9293.0,1.0,2.0,3.0,706,3800000000
89.0,5.0,17.0,4.0,117,9505.0,4.0,3.0,3.0,1716,5000000000
62.0,4.0,15.62,4.0,107,9227.0,4.0,4.0,4.0,1344,5370000000
50.0,5.0,10.0,2.0,114,9244.0,2.0,2.0,3.0,94,5170000000
80.0,5.0,16.0,5.0,112,9306.0,5.0,3.0,3.0,296,9900000000
90.0,5.0,18.0,4.0,102,9475.0,4.0,4.0,1.0,1044,11500000000
48.0,4.0,12.0,2.0,118,9525.0,2.0,1.0,3.0,1359,4300000000
14.0,3.08,4.7,1.0,118,9528.0,1.0,2.0,3.0,810,590000000
50.0,4.6,11.0,2.0,104,9254.0,1.0,1.0,3.0,726,2100000000
52.0,4.0,13.0,4.0,107,9232.0,4.0,3.0,3.0,148,5500000000
45.0,3.824,12.048000000000002,2.0,104,9257.0,2.0,1.0,3.0,1618,1080000000
108.0,3.7,30.0,3.0,105,9366.0,3.0,3.0,3.0,1625,16900000000
64.0,4.0,16.0,3.0,108,9460.0,2.0,2.0,3.0,150,3950000000
67.0,5.38,12.7,3.0,114,9243.0,4.0,2.0,3.0,1097,5200000000
48.0,4.0,12.0,2.0,107,9230.0,2.0,2.0,3.0,1259,3900000000
52.0,4.0,13.0,4.0,110,9267.0,4.0,3.0,3.0,734,4850000000
43.0,3.98,10.9,6.0,109,9289.0,5.0,5.0,3.0,1015,5200000000
80.0,5.0,16.0,4.0,112,9312.0,5.0,3.0,3.0,190,11000000000
52.0,4.0,13.0,4.0,113,9319.0,4.0,4.0,3.0,1695,6600000000
24.0,3.0,8.0,2.0,118,9525.0,2.0,1.0,3.0,501,1350000000
33.0,3.0,11.0,2.0,103,9447.0,2.0,1.0,3.0,1757,1920000000
64.0,4.35,14.7,3.0,108,9464.0,2.0,2.0,1.0,1171,4950000000
60.0,4.0,15.0,2.0,113,9314.0,2.0,2.0,3.0,1728,5400000000
30.0,3.0,10.0,2.0,108,9460.0,2.0,2.0,3.0,716,3100000000
76.3,4.5,17.0,4.0,108,9458.0,4.0,2.0,3.0,208,4500000000
25.5,3.55,6.5,2.0,112,9300.0,4.0,2.0,3.0,1733,5100000000
16.3,5.6,3.9,1.0,109,9286.0,1.0,1.0,3.0,1020,2950000000
70.0,4.0,17.5,3.0,101,9439.0,4.0,3.0,1.0,315,9250000000
43.0,4.16,11.4,4.0,112,9304.0,4.0,4.0,3.0,1458,6500000000
80.0,5.0,16.0,3.0,102,9470.0,4.0,3.0,4.0,743,9000000000
105.0,5.0,21.0,2.0,117,9500.0,1.0,1.0,1.0,1772,5800000000
50.31,4.3,11.7,4.0,104,9259.0,3.0,2.0,3.0,1457,4000000000
85.0,5.0,17.0,4.0,98,9353.0,5.0,2.0,3.0,1458,13500000000
69.0,4.6,15.0,3.0,110,9264.0,4.0,3.0,3.0,1119,8350000000
70.0,5.0,14.0,3.0,115,9509.0,3.0,1.0,1.0,228,1560000000
48.0,4.0,12.0,4.0,108,9457.0,3.0,4.0,3.0,404,4350000000
20.0,4.0,5.0,2.0,107,9229.0,2.0,1.0,3.0,709,1150000000
80.0,4.0,20.0,4.0,114,9247.0,4.0,3.0,1.0,569,6000000000
75.0,4.0,17.0,6.0,101,9432.0,5.0,2.0,3.0,547,6800000000
82.0,4.2,20.0,4.0,110,9267.0,2.0,2.0,3.0,1360,8700000000
56.0,4.0,14.0,3.0,113,9319.0,3.0,2.0,3.0,865,5300000000
16.0,4.0,4.0,1.0,107,9228.0,1.0,1.0,3.0,1399,850000000
54.0,4.42,12.419999999999998,3.0,112,9313.0,2.0,2.0,3.0,867,5700000000
24.0,3.0,8.0,2.0,102,9466.0,2.0,1.0,3.0,501,1160000000
68.0,4.2,16.2,4.0,113,9319.0,4.0,2.0,3.0,1061,6300000000
54.0,4.0,13.0,4.0,108,9465.0,4.0,4.0,1.0,1624,6750000000
44.0,4.0,11.0,2.0,103,9450.0,2.0,1.0,3.0,1640,1590000000
53.5,4.2,12.7,1.0,104,9258.0,1.0,1.0,3.0,736,3000000000
79.0,4.6,16.0,3.0,110,9277.0,4.0,3.0,3.0,725,6390000000
40.0,4.0,10.0,3.0,102,9469.0,2.0,1.0,1.0,836,1465000000
64.0,4.0,16.0,2.0,106,9381.0,2.0,2.0,3.0,1034,7900000000
28.0,4.0,7.0,3.0,105,9365.0,4.0,4.0,3.0,296,4950000000
96.0,4.0,24.0,4.0,113,9320.0,4.0,4.0,1.0,200,13500000000
85.0,5.0,17.0,5.0,114,9244.0,4.0,4.0,1.0,1113,11000000000
44.8,3.2,14.0,3.0,99,9409.0,3.0,2.0,1.0,1634,1700000000
99.0,4.5,22.0,3.0,114,9238.0,2.0,1.0,3.0,1075,4700000000
48.0,4.0,12.0,1.0,108,9456.0,1.0,1.0,3.0,1124,3800000000
75.0,6.5,12.0,3.0,117,9508.0,2.0,1.0,3.0,973,2950000000
38.0,3.0,13.0,2.0,114,9243.0,2.0,2.0,3.0,1097,3000000000
55.0,4.66,12.2,3.0,105,9370.0,3.0,2.0,3.0,296,6100000000
38.0,3.7,10.3,3.0,99,9397.0,3.0,2.0,3.0,927,1930000000
68.0,4.0,17.0,3.0,114,9244.0,2.0,2.0,3.0,93,4250000000
80.0,5.0,16.0,2.0,115,9523.0,2.0,1.0,1.0,456,739000000
38.0,3.8,10.0,3.0,108,9460.0,2.0,1.0,1.0,233,1589000000
32.0,4.0,8.0,1.0,103,9455.0,1.0,1.0,3.0,1050,1680000000
46.0,3.0,16.0,1.0,114,9238.0,1.0,1.0,3.0,1123,2800000000
35.0,3.5,10.0,2.0,103,9440.0,2.0,1.0,3.0,1050,1750000000
14.0,2.5,6.5,1.0,98,9353.0,1.0,2.0,3.0,1480,1690000000
80.0,4.0,20.0,4.0,110,9271.0,3.0,2.0,1.0,1461,8900000000
48.0,4.0,12.0,2.0,108,9456.0,2.0,1.0,3.0,1204,5850000000
71.0,4.6,16.2,4.0,110,9277.0,5.0,5.0,3.0,725,6600000000
70.0,5.0,14.0,3.0,108,9464.0,2.0,2.0,3.0,644,1600000000
68.0,4.0,17.0,4.0,108,9456.0,4.0,4.0,3.0,1064,5500000000
68.0,4.0,17.0,3.0,109,9290.0,3.0,3.0,3.0,1748,6800000000
50.0,4.1,13.5,4.0,109,9284.0,4.0,3.0,3.0,1724,6800000000
56.0,4.0,13.0,4.0,118,9529.0,3.0,3.0,4.0,499,6000000000
28.0,3.3,8.3,2.0,101,9429.0,3.0,4.0,3.0,562,3450000000
60.0,4.0,15.5,3.0,113,9324.0,2.0,2.0,3.0,746,5250000000
36.0,4.5,8.5,3.0,99,9410.0,4.0,4.0,3.0,258,4290000000
48.0,4.0,12.0,1.0,108,9456.0,1.0,1.0,3.0,52,3950000000
80.0,4.4,16.4,3.0,115,9518.0,2.0,1.0,3.0,1527,1655000000
20.0,3.4,8.0,4.0,110,9270.0,3.0,3.0,3.0,1081,1650000000
55.0,4.0,13.5,4.0,110,9268.0,5.0,5.0,3.0,1056,7250000000
46.0,4.6,10.0,2.0,103,9447.0,2.0,1.0,3.0,1040,2120000000
20.0,4.0,5.0,2.0,105,9366.0,3.0,2.0,3.0,294,2700000000
28.0,4.0,8.0,2.0,107,9227.0,2.0,1.0,3.0,1356,1220000000
62.0,5.0,12.0,3.0,98,9360.0,3.0,2.0,1.0,1693,1570000000
31.0,4.0,7.9,3.0,110,9270.0,3.0,3.0,3.0,1081,2800000000
96.0,6.0,16.0,4.0,108,9458.0,4.0,2.0,3.0,619,5000000000
44.0,4.0,11.0,2.0,110,9268.0,2.0,2.0,3.0,1081,3300000000
80.0,4.8,17.2,4.0,105,9367.0,3.0,3.0,1.0,1298,11500000000
58.0,7.0,8.5,2.0,113,9323.0,1.0,2.0,3.0,1626,5990000000
80.0,4.0,20.0,2.0,115,9523.0,2.0,2.0,1.0,1746,1350000000
55.0,5.0,11.0,4.0,109,9285.0,4.0,4.0,3.0,676,6500000000
32.0,6.3,6.2,3.0,111,9326.0,3.0,2.0,3.0,875,4500000000
39.0,3.0,13.0,2.0,101,9433.0,2.0,2.0,3.0,1063,2040000000
60.0,4.0,15.0,2.0,114,9243.0,2.0,2.0,3.0,1150,5200000000
65.3,4.5,14.5,4.0,115,9511.0,2.0,1.0,3.0,896,1630000000
84.0,4.0,21.0,3.0,108,9461.0,2.0,2.0,3.0,581,6600000000
67.0,5.1,14.0,3.0,105,9371.0,2.0,2.0,3.0,745,9500000000
60.0,4.0,15.0,2.0,104,9258.0,2.0,2.0,3.0,736,4150000000
60.0,4.0,15.0,4.0,113,9315.0,3.0,2.0,3.0,837,5300000000
58.0,5.0,11.0,3.0,99,9399.0,2.0,1.0,1.0,1640,1430000000
45.0,3.6,12.5,4.0,113,9319.0,4.0,4.0,3.0,685,6700000000
112.0,4.0,28.0,4.0,107,9229.0,3.0,2.0,1.0,1573,4200000000
101.43599999999999,4.74,21.4,2.0,107,9231.0,1.0,1.0,1.0,973,10000000000
20.0,4.0,5.0,1.0,103,9453.0,1.0,1.0,3.0,783,1250000000
20.0,3.0,7.2,1.0,101,9436.0,1.0,2.0,3.0,211,1600000000
29.0,3.5,8.1,1.0,110,9277.0,1.0,2.0,3.0,1081,3200000000
51.0,4.492,11.464,1.0,114,9238.0,1.0,1.0,3.0,1120,4200000000
55.0,4.2,13.0,4.0,107,9228.0,4.0,3.0,2.0,1318,3870000000
60.0,4.0,15.0,4.0,113,9317.0,5.0,4.0,3.0,1599,6800000000
40.0,5.0,8.0,2.0,112,9310.0,2.0,1.0,3.0,763,4600000000
88.998,5.46,16.3,6.0,112,9301.0,4.0,3.0,1.0,871,18000000000
18.0,3.3,3.2,1.0,112,9311.0,1.0,2.0,3.0,1728,1580000000
48.0,4.0,12.0,2.0,99,9401.0,2.0,1.0,3.0,1634,1630000000
52.0,4.0,13.0,3.0,99,9408.0,2.0,1.0,3.0,839,1740000000
64.0,4.0,16.0,4.0,113,9315.0,5.0,3.0,3.0,837,7100000000
30.0,3.0,10.0,2.0,98,9362.0,2.0,2.0,3.0,869,4290000000
56.0,4.0,14.0,2.0,110,9268.0,2.0,1.0,3.0,1006,4450000000
53.34,4.2,12.7,2.0,104,9260.0,2.0,1.0,3.0,648,1375000000
25.0,3.0,8.0,4.0,118,9525.0,2.0,2.0,3.0,501,1580000000
65.0,4.92,14.0,1.0,109,9288.0,2.0,1.0,1.0,918,10000000000
44.0,4.0,11.0,3.0,99,9408.0,3.0,1.0,3.0,258,3110000000
43.0,4.0,10.75,3.0,108,9459.0,2.0,1.0,3.0,520,2770000000
86.0,4.5,18.5,4.0,101,9432.0,5.0,3.0,1.0,1157,11500000000
116.6,4.4,26.55,3.0,113,9322.0,3.0,1.0,3.0,642,7800000000
46.0,3.82,13.1,3.0,107,9236.0,3.0,2.0,3.0,946,2600000000
39.321200000000005,3.94,9.98,2.0,103,9450.0,2.0,1.0,3.0,226,3500000000
128.0,6.42,21.24,2.0,108,9460.0,2.0,1.0,3.0,779,7500000000
28.0,4.0,7.0,2.0,112,9313.0,2.0,1.0,3.0,1609,3350000000
40.0,4.46,9.2,4.0,110,9277.0,3.0,3.0,4.0,734,5700000000
36.0,4.0,9.0,2.0,107,9236.0,2.0,1.0,3.0,1769,3000000000
30.0,4.0,7.5,2.0,98,9351.0,2.0,2.0,3.0,741,2220000000
56.0,4.0,14.0,2.0,118,9525.0,2.0,1.0,3.0,501,3250000000
37.0,3.0,11.5,4.0,103,9446.0,3.0,2.0,3.0,535,5300000000
42.0,3.5,12.0,2.0,103,9441.0,2.0,1.0,3.0,1787,1820000000
72.0,4.0,18.0,4.0,115,9523.0,3.0,1.0,1.0,1746,3900000000
47.0,4.0,11.75,2.0,114,9238.0,2.0,1.0,3.0,1222,2740000000
30.0,3.8,9.14,3.0,113,9321.0,4.0,4.0,3.0,465,4170000000
18.0,3.99,5.3,2.0,98,9358.0,2.0,2.0,3.0,458,2600000000
139.0,4.7,30.0,6.0,104,9255.0,6.0,2.0,1.0,1451,10600000000
78.0,4.0,19.25,3.0,108,9458.0,3.0,2.0,3.0,559,6800000000
76.0,5.0,17.0,3.0,110,9268.0,3.0,2.0,3.0,1006,5700000000
77.0,5.1,15.0,4.0,110,9270.0,4.0,2.0,3.0,1081,8500000000
63.2,4.0,15.8,5.0,103,9450.0,4.0,4.0,1.0,1285,13200000000
58.0,4.368,15.427999999999999,4.0,103,9448.0,3.0,3.0,1.0,757,8800000000
128.0,5.3,24.0,4.0,105,9365.0,6.0,4.0,3.0,296,16500000000
145.0,5.0,29.0,2.0,107,9235.0,2.0,1.0,3.0,1456,11000000000
25.6,3.2,8.0,2.0,103,9450.0,2.0,1.0,3.0,1050,2480000000
120.0,5.0,26.0,1.0,113,9320.0,1.0,1.0,3.0,1295,7600000000
40.0,4.0,10.0,3.0,101,9439.0,3.0,3.0,1.0,1230,6400000000
20.0,2.0,10.0,2.0,111,9326.0,2.0,1.0,3.0,1307,2000000000
64.0,4.0,16.0,5.0,113,9324.0,6.0,4.0,3.0,751,8800000000
100.0,4.0,25.0,2.0,113,9315.0,2.0,1.0,1.0,1623,14200000000
60.0,5.0,13.0,2.0,109,9280.0,2.0,2.0,1.0,959,8800000000
35.0,3.67,9.2,3.0,108,9458.0,3.0,1.0,3.0,621,2000000000
18.0,3.0,6.0,2.0,101,9427.0,2.0,2.0,3.0,143,950000000
15.0,3.0,5.0,1.0,102,9474.0,1.0,1.0,3.0,1128,700000000
30.0,4.0,8.0,3.0,107,9229.0,3.0,2.0,3.0,1660,1950000000
48.0,4.0,12.0,3.0,113,9315.0,2.0,1.0,3.0,698,4200000000
80.0,5.0,16.0,3.0,97,9341.0,3.0,2.0,1.0,1477,1900000000
95.0,5.0,19.0,2.0,109,9279.0,2.0,1.0,3.0,965,9500000000
58.0,4.0,14.46,2.0,104,9262.0,2.0,2.0,3.0,1457,4900000000
73.0,4.0,18.0,5.0,110,9268.0,5.0,5.0,3.0,925,10800000000
55.0,5.0,11.0,4.0,109,9285.0,5.0,4.0,3.0,676,6300000000
80.0,5.0,16.0,5.0,109,9282.0,5.0,3.0,3.0,1724,10000000000
39.0,3.9,10.274000000000001,3.0,103,9453.0,2.0,2.0,3.0,753,2500000000
71.0,4.590000000000002,15.7,4.0,99,9407.0,3.0,2.0,3.0,1632,5580000000
54.0,3.2,17.0,5.0,109,9293.0,3.0,4.0,3.0,1020,7500000000
48.0,3.0,15.5,3.0,106,9384.0,2.0,2.0,3.0,763,5700000000
95.0,5.0,19.0,3.0,109,9279.0,3.0,2.0,1.0,994,9500000000
48.0,4.0,12.0,2.0,112,9308.0,2.0,2.0,3.0,991,6100000000
40.4,4.0,10.1,4.0,111,9325.0,4.0,5.0,1.0,1020,5000000000
80.0,4.0,20.0,4.0,112,9313.0,5.0,4.0,3.0,1054,7200000000
100.0,5.0,20.0,3.0,109,9279.0,4.0,2.0,3.0,965,9500000000
36.0,4.0,10.4,4.0,108,9464.0,2.0,5.0,1.0,587,3100000000
99.0,5.5,18.0,2.0,117,9507.0,2.0,1.0,1.0,1715,5200000000
40.0,4.0,10.0,4.0,110,9264.0,5.0,3.0,3.0,734,5680000000
30.0,3.4,8.0,3.0,118,9525.0,3.0,2.0,3.0,501,1650000000
50.0,4.0,13.0,4.0,113,9315.0,3.0,3.0,3.0,154,6100000000
60.0,4.0,15.0,1.0,110,9269.0,1.0,1.0,3.0,1056,4150000000
39.0,3.6,11.2,4.0,103,9449.0,4.0,3.0,3.0,1635,4200000000
45.0,3.5,12.0,2.0,107,9231.0,2.0,1.0,3.0,497,2450000000
65.0,5.0,13.0,3.0,108,9464.0,2.0,1.0,1.0,729,1590000000
52.0,5.0,10.0,4.0,107,9229.0,4.0,4.0,4.0,1494,5200000000
80.0,5.0,16.0,3.0,115,9511.0,2.0,1.0,4.0,631,1250000000
72.0,5.0,14.8,4.0,102,9472.0,4.0,3.0,3.0,501,5460000000
60.0,4.32,14.2,2.0,114,9239.0,2.0,3.0,3.0,1420,2650000000
64.0,4.5,15.0,3.0,108,9463.0,2.0,2.0,3.0,1645,3850000000
50.0,5.0,10.0,2.0,110,9271.0,2.0,2.0,3.0,381,4400000000
60.0,4.0,15.0,4.0,114,9243.0,5.0,3.0,3.0,1222,6650000000
60.0,4.0,15.0,4.0,108,9456.0,4.0,3.0,3.0,698,6780000000
99.0,4.0,25.0,7.0,111,9327.0,7.0,3.0,3.0,558,12500000000
35.0,3.0,11.0,2.0,107,9235.0,2.0,1.0,3.0,1456,3950000000
49.0,4.0,14.0,4.0,107,9230.0,3.0,3.0,3.0,709,4100000000
48.0,4.0,12.0,4.0,102,9466.0,5.0,4.0,3.0,501,5650000000
55.0,5.0,11.0,3.0,102,9469.0,2.0,1.0,1.0,836,1570000000
72.0,4.0,18.0,2.0,117,9501.0,2.0,1.0,1.0,1515,3500000000
60.0,5.0,12.0,2.0,115,9511.0,2.0,1.0,1.0,1686,1060000000
63.0,4.0,15.5,4.0,104,9254.0,5.0,4.0,3.0,1638,6200000000
61.0,4.2,14.44,3.0,108,9463.0,2.0,2.0,3.0,1523,1840000000
100.0,4.0,25.0,4.0,113,9315.0,4.0,3.0,1.0,1623,10500000000
58.0,4.0,14.5,2.0,118,9525.0,2.0,2.0,3.0,1762,3800000000
52.0,4.0,13.0,4.0,113,9315.0,5.0,4.0,3.0,698,5999000000
58.5,3.5,18.0,4.0,109,9283.0,5.0,2.0,3.0,983,7200000000
53.4,4.5,13.5,3.0,102,9469.0,2.0,1.0,3.0,1519,4250000000
30.0,3.0,10.0,2.0,113,9321.0,2.0,2.0,3.0,1728,3180000000
64.0,4.0,16.0,1.0,113,9324.0,1.0,2.0,3.0,600,6700000000
88.0,4.0,22.0,4.0,104,9254.0,5.0,3.0,1.0,643,7050000000
100.0,4.0,25.0,2.0,104,9261.0,1.0,1.0,1.0,1784,10400000000
72.0,4.0,18.0,4.0,112,9313.0,3.0,2.0,4.0,1006,6500000000
48.0,4.0,12.0,2.0,107,9230.0,1.0,2.0,3.0,606,2900000000
127.0,6.5,21.0,4.0,101,9430.0,4.0,4.0,3.0,587,11500000000
40.0,4.0,9.6,2.0,117,9507.0,2.0,1.0,3.0,1515,1680000000
59.0,4.0,14.8,2.0,104,9256.0,2.0,1.0,3.0,20,1650000000
54.0,3.702,15.12,2.0,105,9365.0,2.0,2.0,3.0,1625,5350000000
21.0,3.0,7.0,2.0,112,9304.0,2.0,3.0,3.0,811,3200000000
44.0,3.5,13.0,2.0,111,9339.0,2.0,2.0,3.0,503,8500000000
66.0,4.0,17.0,2.0,108,9464.0,2.0,2.0,1.0,922,5650000000
27.0,5.1,5.5,2.0,109,9283.0,1.0,2.0,3.0,283,3100000000
125.0,5.0,25.0,2.0,110,9275.0,3.0,1.0,1.0,937,15500000000
54.0,4.0,13.0,4.0,118,9525.0,3.0,2.0,3.0,499,6000000000
40.0,4.0,10.0,2.0,117,9503.0,2.0,1.0,1.0,1011,690000000
50.0,5.0,10.0,3.0,102,9467.0,2.0,1.0,3.0,501,4400000000
75.0,5.0,15.0,3.0,104,9262.0,4.0,2.0,4.0,243,9000000000
68.0,4.76,15.2,4.0,111,9333.0,3.0,3.0,1.0,923,12000000000
40.0,4.0,10.0,2.0,107,9230.0,1.0,2.0,3.0,709,2550000000
52.0,3.88,14.2,4.0,112,9309.0,4.0,4.0,1.0,288,11600000000
84.0,4.0,21.0,3.0,113,9317.0,3.0,2.0,1.0,402,6900000000
58.0,4.66,13.65,2.0,102,9466.0,2.0,2.0,3.0,1492,2650000000
120.0,5.0,24.0,3.0,112,9302.0,2.0,3.0,3.0,198,9200000000
100.0,5.0,20.0,4.0,108,9461.0,4.0,4.0,1.0,1138,12100000000
18.0,3.494,5.388,1.0,103,9442.0,2.0,1.0,3.0,375,1800000000
50.0,4.0,12.5,4.0,113,9319.0,3.0,2.0,3.0,1034,7200000000
48.0,4.0,12.0,3.0,113,9318.0,2.0,2.0,3.0,865,4500000000
80.0,5.0,16.0,2.0,117,9508.0,2.0,1.0,3.0,1430,860000000
90.0,4.5,19.0,4.0,104,9256.0,4.0,3.0,1.0,64,8700000000
52.0,5.2,11.0,4.0,109,9285.0,4.0,4.0,3.0,676,6300000000
50.0,4.1,13.5,4.0,109,9284.0,4.0,4.0,3.0,1724,6800000000
102.0,5.3,19.34,2.0,118,9528.0,1.0,2.0,1.0,711,3300000000
45.0,4.04,11.02,3.0,110,9278.0,2.0,2.0,3.0,930,4300000000
63.0,4.2,15.0,3.0,102,9470.0,2.0,2.0,3.0,647,6300000000
46.0,4.0,11.5,2.0,108,9459.0,2.0,2.0,3.0,587,4000000000
71.0,5.94,12.864,1.0,109,9282.0,1.0,1.0,3.0,1724,7500000000
50.0,4.1,12.5,4.0,109,9284.0,3.0,3.0,3.0,1724,6800000000
61.0,5.0,12.2,3.0,115,9521.0,3.0,1.0,3.0,1734,1230000000
45.0,4.0840000000000005,10.868,3.0,109,9291.0,2.0,2.0,3.0,225,5800000000
60.0,4.0,16.0,5.0,108,9460.0,5.0,4.0,4.0,716,6000000000
109.94000000000001,4.78,23.0,4.0,110,9272.0,4.0,2.0,1.0,747,14500000000
36.0,3.15,13.0,2.0,109,9289.0,2.0,2.0,3.0,676,4350000000
77.2,4.4,17.7,3.0,107,9228.0,3.0,2.0,4.0,1417,4200000000
100.0,5.4,20.0,2.0,105,9367.0,2.0,1.0,3.0,1298,14000000000
55.35,4.3,12.9,4.0,109,9284.0,4.0,2.0,3.0,1724,7800000000
68.0,4.0,17.0,3.0,113,9322.0,3.0,3.0,3.0,496,6500000000
98.0,4.74,21.3,3.0,118,9525.0,2.0,2.0,3.0,501,5500000000
68.0,5.7,12.0,4.0,109,9296.0,3.0,2.0,3.0,1662,4200000000
50.0,4.1,13.5,3.0,109,9284.0,4.0,3.0,3.0,1724,7800000000
100.0,5.0,20.0,2.0,115,9523.0,2.0,1.0,1.0,456,1150000000
139.2,6.2,23.0,2.0,102,9471.0,2.0,2.0,1.0,1209,19000000000
48.0,4.0,14.2,2.0,117,9502.0,1.0,1.0,3.0,894,2500000000
38.5,3.2,12.0,2.0,108,9456.0,2.0,1.0,3.0,1222,1500000000
50.0,4.1,12.0,2.0,116,9494.0,2.0,2.0,4.0,202,1080000000
31.7,3.0,12.0,2.0,110,9276.0,2.0,2.0,3.0,1081,3500000000
62.0,4.3,15.38,2.0,112,9305.0,1.0,1.0,3.0,763,7000000000
81.0,4.0,18.0,4.0,108,9462.0,2.0,3.0,3.0,90,8000000000
48.0,4.24,11.4,3.0,110,9267.0,3.0,2.0,3.0,1360,4200000000
68.0,4.5,14.0,4.0,99,9400.0,5.0,2.0,3.0,1634,6400000000
40.0,3.2,12.0,4.0,107,9229.0,3.0,3.0,3.0,878,2700000000
68.0,4.0,17.0,4.0,108,9462.0,5.0,4.0,3.0,1645,6900000000
59.0,5.0,11.0,3.0,114,9239.0,4.0,2.0,3.0,976,1665000000
40.0,4.0,10.0,2.0,108,9460.0,2.0,2.0,3.0,1584,2800000000
50.0,5.0,12.0,2.0,104,9255.0,2.0,2.0,3.0,1229,3350000000
30.0,4.0,8.419999999999998,2.0,111,9333.0,3.0,4.0,3.0,503,4100000000
45.0,4.0,11.2,2.0,114,9249.0,2.0,1.0,3.0,1150,2290000000
55.0,4.0,14.0,2.0,113,9319.0,2.0,2.0,3.0,1695,6850000000
65.0,4.5,14.2,3.0,109,9293.0,2.0,1.0,3.0,1697,7500000000
